osd_accession,tissue_type,environment,phylum,genus,mean_rel
OSD-772,swab,Spaceflight,Actinomycetota,Curtobacterium,0.02245282711702677
OSD-772,swab,Spaceflight,Actinomycetota,Cutibacterium,0.06893817411010286
OSD-772,swab,Spaceflight,Actinomycetota,Streptomyces,0.04214010205711733
OSD-772,swab,Spaceflight,Bacillota,Bacillus,0.05150420438741934
OSD-772,swab,Spaceflight,Bacillota,Paenibacillus,0.02925602579926053
OSD-772,swab,Spaceflight,Bacillota,Staphylococcus,0.08757847621935319
OSD-772,swab,Spaceflight,Bacteroidota,Chryseobacterium,0.03949777574167373
OSD-772,swab,Spaceflight,Bacteroidota,Flavobacterium,0.03929854832904645
OSD-772,swab,Spaceflight,Pseudomonadota,Acinetobacter,0.09764514616311548
OSD-772,swab,Spaceflight,Pseudomonadota,Burkholderia,0.025311087482013543
OSD-772,swab,Spaceflight,Pseudomonadota,Enterobacter,0.09457308826558967
OSD-772,swab,Spaceflight,Pseudomonadota,Massilia,0.035379610778304246
OSD-772,swab,Spaceflight,Pseudomonadota,Methylobacterium,0.046236062844090056
OSD-772,swab,Spaceflight,Pseudomonadota,Pantoea,0.06449640757508565
OSD-772,swab,Spaceflight,Pseudomonadota,Pseudomonas,0.06947464245211116
OSD-772,swab,Spaceflight,Pseudomonadota,Ralstonia,0.019516471684469065
OSD-772,swab,Spaceflight,Pseudomonadota,Rhizobium,0.019335668565647685
OSD-772,swab,Spaceflight,Pseudomonadota,Sphingomonas,0.031072509390909497
OSD-772,swab,Spaceflight,Pseudomonadota,Stenotrophomonas,0.09659560555168177
OSD-772,swab,Spaceflight,Pseudomonadota,Variovorax,0.019697565485981974
OSD-773,fruit,Spaceflight,Actinomycetota,Curtobacterium,0.07807994203696854
OSD-773,fruit,Spaceflight,Actinomycetota,Cutibacterium,0.03191862181100796
OSD-773,fruit,Spaceflight,Actinomycetota,Streptomyces,0.03874595334878115
OSD-773,fruit,Spaceflight,Bacillota,Bacillus,0.04876169215389534
OSD-773,fruit,Spaceflight,Bacillota,Paenibacillus,0.03537848176724094
OSD-773,fruit,Spaceflight,Bacillota,Staphylococcus,0.01874625910483417
OSD-773,fruit,Spaceflight,Bacteroidota,Chryseobacterium,0.04396990257796244
OSD-773,fruit,Spaceflight,Bacteroidota,Flavobacterium,0.021098275518833542
OSD-773,fruit,Spaceflight,Pseudomonadota,Acinetobacter,0.07464174398377824
OSD-773,fruit,Spaceflight,Pseudomonadota,Burkholderia,0.02640976115726771
OSD-773,fruit,Spaceflight,Pseudomonadota,Enterobacter,0.07964404203729221
OSD-773,fruit,Spaceflight,Pseudomonadota,Massilia,0.03057529003980115
OSD-773,fruit,Spaceflight,Pseudomonadota,Methylobacterium,0.038130735628595244
OSD-773,fruit,Spaceflight,Pseudomonadota,Pantoea,0.1365781565440309
OSD-773,fruit,Spaceflight,Pseudomonadota,Pseudomonas,0.0564031403708868
OSD-773,fruit,Spaceflight,Pseudomonadota,Ralstonia,0.04255111960081509
OSD-773,fruit,Spaceflight,Pseudomonadota,Rhizobium,0.022549157827817433
OSD-773,fruit,Spaceflight,Pseudomonadota,Sphingomonas,0.07105806637103416
OSD-773,fruit,Spaceflight,Pseudomonadota,Stenotrophomonas,0.07783729672461943
OSD-773,fruit,Spaceflight,Pseudomonadota,Variovorax,0.026922361394537554
OSD-773,leaf,Spaceflight,Actinomycetota,Curtobacterium,0.059585595847046924
OSD-773,leaf,Spaceflight,Actinomycetota,Cutibacterium,0.02746696949254615
OSD-773,leaf,Spaceflight,Actinomycetota,Streptomyces,0.028119262412793146
OSD-773,leaf,Spaceflight,Bacillota,Bacillus,0.03690583714467399
OSD-773,leaf,Spaceflight,Bacillota,Paenibacillus,0.025116918477858872
OSD-773,leaf,Spaceflight,Bacillota,Staphylococcus,0.016832076024472793
OSD-773,leaf,Spaceflight,Bacteroidota,Chryseobacterium,0.031781675677356395
OSD-773,leaf,Spaceflight,Bacteroidota,Flavobacterium,0.039179329412050226
OSD-773,leaf,Spaceflight,Pseudomonadota,Acinetobacter,0.081745180385514
OSD-773,leaf,Spaceflight,Pseudomonadota,Burkholderia,0.011155987357792654
OSD-773,leaf,Spaceflight,Pseudomonadota,Enterobacter,0.08106283362612517
OSD-773,leaf,Spaceflight,Pseudomonadota,Massilia,0.04345082483667664
OSD-773,leaf,Spaceflight,Pseudomonadota,Methylobacterium,0.05995926056362403
OSD-773,leaf,Spaceflight,Pseudomonadota,Pantoea,0.12770135243431902
OSD-773,leaf,Spaceflight,Pseudomonadota,Pseudomonas,0.08084209721768422
OSD-773,leaf,Spaceflight,Pseudomonadota,Ralstonia,0.04239183675781641
OSD-773,leaf,Spaceflight,Pseudomonadota,Rhizobium,0.03357802641519107
OSD-773,leaf,Spaceflight,Pseudomonadota,Sphingomonas,0.06901539019924377
OSD-773,leaf,Spaceflight,Pseudomonadota,Stenotrophomonas,0.079280586392492
OSD-773,leaf,Spaceflight,Pseudomonadota,Variovorax,0.024828959324722545
OSD-773,root,Ground,Actinomycetota,Curtobacterium,0.04388396331449819
OSD-773,root,Ground,Actinomycetota,Cutibacterium,0.010261367546943808
OSD-773,root,Ground,Actinomycetota,Streptomyces,0.06221046939255742
OSD-773,root,Ground,Bacillota,Bacillus,0.05010325523286541
OSD-773,root,Ground,Bacillota,Paenibacillus,0.04839574291817058
OSD-773,root,Ground,Bacillota,Staphylococcus,0.014523453481340941
OSD-773,root,Ground,Bacteroidota,Chryseobacterium,0.04683561497176918
OSD-773,root,Ground,Bacteroidota,Flavobacterium,0.06358416602811326
OSD-773,root,Ground,Pseudomonadota,Acinetobacter,0.05501632371391357
OSD-773,root,Ground,Pseudomonadota,Burkholderia,0.0632542034391114
OSD-773,root,Ground,Pseudomonadota,Enterobacter,0.06239655119836278
OSD-773,root,Ground,Pseudomonadota,Massilia,0.06337628612184144
OSD-773,root,Ground,Pseudomonadota,Methylobacterium,0.02984701250899688
OSD-773,root,Ground,Pseudomonadota,Pantoea,0.034777673392303525
OSD-773,root,Ground,Pseudomonadota,Pseudomonas,0.08279111906692897
OSD-773,root,Ground,Pseudomonadota,Ralstonia,0.05458558644097643
OSD-773,root,Ground,Pseudomonadota,Rhizobium,0.05446885519232825
OSD-773,root,Ground,Pseudomonadota,Sphingomonas,0.03876074464796546
OSD-773,root,Ground,Pseudomonadota,Stenotrophomonas,0.07182775563110096
OSD-773,root,Ground,Pseudomonadota,Variovorax,0.049099855759911576
OSD-773,substrate,Ground,Actinomycetota,Curtobacterium,0.028941395066678238
OSD-773,substrate,Ground,Actinomycetota,Cutibacterium,0.014226378996078523
OSD-773,substrate,Ground,Actinomycetota,Streptomyces,0.07765258141431954
OSD-773,substrate,Ground,Bacillota,Bacillus,0.07872704073787384
OSD-773,substrate,Ground,Bacillota,Paenibacillus,0.057093110620534404
OSD-773,substrate,Ground,Bacillota,Staphylococcus,0.01610030936600894
OSD-773,substrate,Ground,Bacteroidota,Chryseobacterium,0.042662609915572476
OSD-773,substrate,Ground,Bacteroidota,Flavobacterium,0.06199707350064323
OSD-773,substrate,Ground,Pseudomonadota,Acinetobacter,0.03793120252433475
OSD-773,substrate,Ground,Pseudomonadota,Burkholderia,0.053043034221405216
OSD-773,substrate,Ground,Pseudomonadota,Enterobacter,0.032996032979168276
OSD-773,substrate,Ground,Pseudomonadota,Massilia,0.07172261543024196
OSD-773,substrate,Ground,Pseudomonadota,Methylobacterium,0.03428607545755262
OSD-773,substrate,Ground,Pseudomonadota,Pantoea,0.027340802587593065
OSD-773,substrate,Ground,Pseudomonadota,Pseudomonas,0.05983685241957929
OSD-773,substrate,Ground,Pseudomonadota,Ralstonia,0.07742153249776072
OSD-773,substrate,Ground,Pseudomonadota,Rhizobium,0.06603490103447615
OSD-773,substrate,Ground,Pseudomonadota,Sphingomonas,0.03839766445400439
OSD-773,substrate,Ground,Pseudomonadota,Stenotrophomonas,0.04588294114756167
OSD-773,substrate,Ground,Pseudomonadota,Variovorax,0.0777058456286127
OSD-773,swab,Ground,Actinomycetota,Curtobacterium,0.03919327736046474
OSD-773,swab,Ground,Actinomycetota,Cutibacterium,0.08748983238416529
OSD-773,swab,Ground,Actinomycetota,Streptomyces,0.04620268090900963
OSD-773,swab,Ground,Bacillota,Bacillus,0.051881459413198106
OSD-773,swab,Ground,Bacillota,Paenibacillus,0.04815066512234813
OSD-773,swab,Ground,Bacillota,Staphylococcus,0.10500516878637918
OSD-773,swab,Ground,Bacteroidota,Chryseobacterium,0.026026186895107502
OSD-773,swab,Ground,Bacteroidota,Flavobacterium,0.03863328502190598
OSD-773,swab,Ground,Pseudomonadota,Acinetobacter,0.09066146149815403
OSD-773,swab,Ground,Pseudomonadota,Burkholderia,0.0201780682607601
OSD-773,swab,Ground,Pseudomonadota,Enterobacter,0.060662029363931766
OSD-773,swab,Ground,Pseudomonadota,Massilia,0.04551985320929612
OSD-773,swab,Ground,Pseudomonadota,Methylobacterium,0.03422699741984383
OSD-773,swab,Ground,Pseudomonadota,Pantoea,0.04439491976038916
OSD-773,swab,Ground,Pseudomonadota,Pseudomonas,0.056057317832709154
OSD-773,swab,Ground,Pseudomonadota,Ralstonia,0.020613578732790107
OSD-773,swab,Ground,Pseudomonadota,Rhizobium,0.0150588935808706
OSD-773,swab,Ground,Pseudomonadota,Sphingomonas,0.07869558415027063
OSD-773,swab,Ground,Pseudomonadota,Stenotrophomonas,0.06722607554284814
OSD-773,swab,Ground,Pseudomonadota,Variovorax,0.024122664755557823
OSD-773,water,Spaceflight,Actinomycetota,Curtobacterium,0.016755238400744176
OSD-773,water,Spaceflight,Actinomycetota,Cutibacterium,0.015820333613297967
OSD-773,water,Spaceflight,Actinomycetota,Streptomyces,0.011880739051651058
OSD-773,water,Spaceflight,Bacillota,Bacillus,0.020467567654318775
OSD-773,water,Spaceflight,Bacillota,Paenibacillus,0.02206280953963863
OSD-773,water,Spaceflight,Bacillota,Staphylococcus,0.026783549714348643
OSD-773,water,Spaceflight,Bacteroidota,Chryseobacterium,0.05541104602509955
OSD-773,water,Spaceflight,Bacteroidota,Flavobacterium,0.0752924009972795
OSD-773,water,Spaceflight,Pseudomonadota,Acinetobacter,0.11538889074043364
OSD-773,water,Spaceflight,Pseudomonadota,Burkholderia,0.03722026851215236
OSD-773,water,Spaceflight,Pseudomonadota,Enterobacter,0.08108411154746989
OSD-773,water,Spaceflight,Pseudomonadota,Massilia,0.03353627966260947
OSD-773,water,Spaceflight,Pseudomonadota,Methylobacterium,0.023606358648166438
OSD-773,water,Spaceflight,Pseudomonadota,Pantoea,0.04882516479799916
OSD-773,water,Spaceflight,Pseudomonadota,Pseudomonas,0.11327274340236126
OSD-773,water,Spaceflight,Pseudomonadota,Ralstonia,0.08121419133721583
OSD-773,water,Spaceflight,Pseudomonadota,Rhizobium,0.03693369361005051
OSD-773,water,Spaceflight,Pseudomonadota,Sphingomonas,0.02570133986648865
OSD-773,water,Spaceflight,Pseudomonadota,Stenotrophomonas,0.08991773143059753
OSD-773,water,Spaceflight,Pseudomonadota,Variovorax,0.0705010652881514
